slate_id,position,stock_code
S00173,9,22124
S00173,10,22726
S00174,1,23209
S00174,2,22077
S00174,3,84378
S00174,4,23321
S00174,5,22384
S00174,6,22558
S00174,7,23302
S00174,8,23198
S00174,9,20725
S00174,10,20728
S00176,1,22469
S00176,2,22384
S00176,3,85099B
S00176,4,22383
S00176,5,85049C
S00176,6,22621
S00176,7,20728
S00176,8,20727
S00176,9,22554
S00176,10,84879
S00177,1,85123A
S00177,2,37450
S00177,3,37495
S00177,4,22649
S00177,5,21535
S00177,6,22115
S00177,7,20914
S00177,8,47556B
S00177,9,22063
S00177,10,82494L
S00179,1,22551
S00179,2,20727
S00179,3,85099B
S00179,4,22672
S00179,5,20675
S00179,6,22382
S00179,7,22629
S00179,8,20725
S00179,9,22759
S00179,10,22556
S00180,1,48194
S00180,2,22692
S00180,3,48188
S00180,4,48187
S00180,5,48116
S00180,6,21955
S00180,7,21524
S00180,8,48173C
S00180,9,23283
S00180,10,48185
S00181,1,85123A
S00181,2,21535
S00181,3,22302
S00181,4,22508
S00181,5,22071
S00181,6,21164
S00181,7,22429
S00181,8,22089
S00181,9,20914
S00181,10,82494L
S00183,1,22384
S00183,2,20725
S00183,3,22383
S00183,4,85099B
S00183,5,21931
S00183,6,21559
S00183,7,21929
S00183,8,85099F
S00183,9,22353
S00183,10,85099C
S00185,1,20725
S00185,2,23206
S00185,3,22383
S00185,4,20727
S00185,5,20726
S00185,6,23208
S00185,7,23203
S00185,8,22662
S00185,9,22629
S00185,10,85099B
S00186,1,20685
S00186,2,15056BL
S00186,3,22207
S00186,4,22167
S00186,5,22784
S00186,6,21528
S00186,7,21116
S00186,8,90200B
S00186,9,22365
S00186,10,22794
S00187,1,23200
S00187,2,22411
S00187,3,23209
S00187,4,22383
S00187,5,22384
S00187,6,23206
S00187,7,21929
S00187,8,20728
S00187,9,21930
S00187,10,20727
S00188,1,22470
S00188,2,22457
S00188,3,21733
S00188,4,21175
S00188,5,22666
S00188,6,23323
S00188,7,23203
S00188,8,22086
S00188,9,20914
S00188,10,22189
S00190,1,22748
S00190,2,22727
S00190,3,22666
S00190,4,85123A
S00190,5,22751
S00190,6,84997C
S00190,7,22697
S00190,8,20914
S00190,9,21481
S00190,10,22960
S00191,1,22382
S00191,2,23207
S00191,3,23208
S00191,4,22662
S00191,5,23203
S00191,6,85099B
S00191,7,23199
S00191,8,23301
S00191,9,21933
S00191,10,21931
S00192,1,20725
S00192,2,23321
S00192,3,21136
S00192,4,23301
S00192,5,23263
S00192,6,22185
S00192,7,22077
S00192,8,82482
S00192,9,84836
S00192,10,82551
S00193,1,22383
S00193,2,85099B
S00193,3,21931
S00193,4,22382
S00193,5,20727
S00193,6,21928
S00193,7,21930
S00193,8,85099C
S00193,9,21929
S00193,10,22554
S00194,1,20676
S00194,2,20677
S00194,3,21245
S00194,4,20727
S00194,5,22554
S00194,6,21175
S00194,7,20725
S00194,8,22553
S00194,9,22090
S00194,10,22993
S00195,1,85123A
S00195,2,22570
S00195,3,22113
S00195,4,22470
S00195,5,22457
S00195,6,22666
S00195,7,84029E
S00195,8,22766
S00195,9,22086
S00195,10,22112
S00196,1,22384
S00196,2,21531
S00196,3,22383
S00196,4,20728
S00196,5,20727
S00196,6,85099F
S00196,7,85123A
S00196,8,21931
S00196,9,20726
S00196,10,20914
S00198,1,22698
S00198,2,23203
S00198,3,23298
S00198,4,23240
S00198,5,85123A
S00198,6,47566
S00198,7,23175
S00198,8,22720
S00198,9,23199
S00198,10,22726
S00199,1,22382
S00199,2,23206
S00199,3,20726
S00199,4,22411
S00199,5,85099F
S00199,6,21929
S00199,7,22662
S00199,8,85099C
S00199,9,22385
S00199,10,23199
S00200,1,85099C
S00200,2,23301
S00200,3,23321
S00200,4,20724
S00200,5,23300
S00200,6,22355
S00200,7,22356
S00200,8,20723
S00200,9,22961
S00200,10,23241
S00201,1,82482
S00201,2,20725
S00201,3,85123A
S00201,4,22328
S00201,5,23298
S00201,6,20914
S00201,7,22666
S00201,8,22139
S00201,9,23209
S00201,10,22086
S00202,1,22284
S00202,2,22289
S00202,3,22858
S00202,4,22251
S00202,5,84879
S00202,6,22148
S00202,7,22288
S00202,8,84459A
S00202,9,84218
S00202,10,22233
S00203,1,22384
S00203,2,22514
S00203,3,21931
S00203,4,20725
S00203,5,22382
S00203,6,85099B
S00203,7,20727
S00203,8,47591D
S00203,9,21791
S00203,10,22518
S00205,1,85099B
S00205,2,22865
S00205,3,82567
S00205,4,23202
S00205,5,23301
S00205,6,23201
S00205,7,23199
S00205,8,21930
S00205,9,22620
S00205,10,21908
S00206,1,82567
S00206,2,22077
S00206,3,23300
S00206,4,22144
S00206,5,22621
S00206,6,23321
S00206,7,22991
S00206,8,84879
S00206,9,20725
S00206,10,85152
S00207,1,22383
S00207,2,22993
S00207,3,47559B
S00207,4,84380
S00207,5,21122
S00207,6,22384
S00207,7,23206
S00207,8,22382
S00207,9,85049D
S00207,10,20727
S00208,1,22384
S00208,2,23206
S00208,3,22383
S00208,4,20725
S00208,5,22382
S00208,6,23209
S00208,7,23207
S00208,8,85099B
S00208,9,20728
S00208,10,20727
S00210,1,22834
S00210,2,22469
S00210,3,21931
S00210,4,22560
S00210,5,21098
S00210,6,22748
S00210,7,22906
S00210,8,21865
S00210,9,21034
S00210,10,20966
S00211,1,20725
S00211,2,85099B
S00211,3,20728
S00211,4,20727
S00211,5,20726
S00211,6,22662
S00211,7,22384
S00211,8,23208
S00211,9,21931
S00211,10,22411
S00212,1,22867
S00212,2,22694
S00212,3,84879
S00212,4,21181
S00212,5,22150
S00212,6,85123A
S00212,7,22865
S00212,8,22866
S00212,9,20972
S00212,10,22557
S00213,1,84375
S00213,2,22558
S00213,3,84378
S00213,4,22969
S00213,5,22896
S00213,6,22469
S00213,7,22629
S00213,8,22667
S00213,9,22082
S00213,10,21156
S00214,1,21175
S00214,2,20725
S00214,3,22551
S00214,4,20972
S00214,5,22198
S00214,6,22866
S00214,7,85152
S00214,8,22411
S00214,9,21232
S00214,10,21122
S00215,1,22469
S00215,2,20725
S00215,3,22866
S00215,4,22961
S00215,5,21931
S00215,6,22147
S00215,7,21231
S00215,8,84879
S00215,9,22198
S00215,10,21181
S00216,1,90119
S00216,2,82567
S00216,3,21908
S00216,4,22865
S00216,5,21903
S00216,6,82551
S00216,7,22077
S00216,8,84032A
S00216,9,20914
S00216,10,85123A
S00218,1,22470
S00218,2,82482
S00218,3,21175
S00218,4,22804
S00218,5,22113
S00218,6,22866
S00218,7,22694
S00218,8,82494L
S00218,9,22588
S00218,10,22666
S00219,1,85049F
S00219,2,22382
S00219,3,22585
S00219,4,22554
S00219,5,21544
S00219,6,21080
S00219,7,21915
S00219,8,22620
S00219,9,85049E
S00219,10,22553
S00220,1,22865
S00220,2,23321
S00220,3,85123A
S00220,4,23439
S00220,5,23329
S00220,6,22086
S00220,7,23323
S00220,8,22867
S00220,9,22633
S00220,10,21733
S00221,1,21212
S00221,2,23307
S00221,3,22417
S00221,4,84991
S00221,5,21977
S00221,6,23308
S00221,7,22951
S00221,8,22197
S00221,9,21975
S00221,10,84992
S00222,1,22910
S00222,2,22666
S00222,3,85123A
S00222,4,22867
S00222,5,22086
S00222,6,22667
S00222,7,22699
S00222,8,22632
S00222,9,22866
S00222,10,22865
S00223,1,85099B
S00223,2,23206
S00223,3,23202
S00223,4,20725
S00223,5,23301
S00223,6,22383
S00223,7,23201
S00223,8,20728
S00223,9,20727
S00223,10,21929
S00224,1,23351
S00224,2,23349
S00224,3,22909
S00224,4,23373
S00224,5,23350
S00224,6,85049A
S00224,7,22950
S00224,8,23263
S00224,9,21915
S00224,10,23344
S00225,1,84879
S00225,2,22993
S00225,3,85123A
S00225,4,20725
S00225,5,85099B
S00225,6,23209
S00225,7,22979
S00225,8,23147
S00225,9,82482
S00225,10,23206
S00226,1,22746
S00226,2,21668
S00226,3,21811
S00226,4,22961
S00226,5,22953
S00226,6,22549
S00226,7,22551
S00226,8,21446
S00226,9,22757
S00226,10,20972
S00227,1,82600
S00227,2,82583
S00227,3,82582
S00227,4,21165
S00227,5,21903
S00227,6,85123A
S00227,7,21164
S00227,8,22412
S00227,9,82605
S00227,10,22117
S00229,1,21990
S00229,2,23264
S00229,3,20725
S00229,4,22142
S00229,5,21676
S00229,6,21992
S00229,7,23301
S00229,8,21915
S00229,9,23197
S00229,10,23263
S00230,1,22469
S00230,2,22867
S00230,3,84879
S00230,4,21181
S00230,5,22659
S00230,6,21481
S00230,7,22158
S00230,8,22144
S00230,9,22834
S00230,10,22800
S00231,1,22561
S00231,2,22086
S00231,3,22748
S00231,4,22551
S00231,5,22961
S00231,6,22560
S00231,7,22738
S00231,8,21791
S00231,9,22142
S00231,10,22834
S00232,1,22694
S00232,2,85123A
S00232,3,22910
S00232,4,22575
S00232,5,35970
S00232,6,84879
S00232,7,22867
S00232,8,22759
S00232,9,22158
S00232,10,22470
S00233,1,22557
S00233,2,85123A
S00233,3,22865
S00233,4,22554
S00233,5,22774
S00233,6,85099B
S00233,7,22553
S00233,8,21181
S00233,9,22629
S00233,10,21210
S00234,1,85123A
S00234,2,22551
S00234,3,22149
S00234,4,22666
S00234,5,85099B
S00234,6,22993
S00234,7,20725
S00234,8,21181
S00234,9,22699
S00234,10,82482
S00235,1,22382
S00235,2,22383
S00235,3,22629
S00235,4,85099F
S00235,5,20726
S00235,6,22666
S00235,7,22384
S00235,8,22551
S00235,9,84375
S00235,10,20727
S00236,1,22551
S00236,2,22556
S00236,3,22554
S00236,4,22561
S00236,5,22555
S00236,6,21791
S00236,7,22557
S00236,8,20972
S00236,9,20726
S00236,10,22562
S00237,1,85123A
S00237,2,22381
S00237,3,82482
S00237,4,23298
S00237,5,23146
S00237,6,22666
S00237,7,85099B
S00237,8,23322
S00237,9,21164
S00237,10,20914
S00239,1,85123A
S00239,2,22470
S00239,3,84029E
S00239,4,21755
S00239,5,22113
S00239,6,84406B
S00239,7,22457
S00239,8,22086
S00239,9,22766
S00239,10,21485
S00241,1,22993
S00241,2,23209
S00241,3,22553
S00241,4,23301
S00241,5,22558
S00241,6,23321
S00241,7,22961
S00241,8,22077
S00241,9,23166
S00241,10,21791
S00243,1,84987
S00243,2,47591D
S00243,3,21232
S00243,4,21210
S00243,5,22383
S00243,6,47559B
S00243,7,21974
S00243,8,22469
S00243,9,22553
S00243,10,85099B
S00244,1,23208
S00244,2,23203
S00244,3,21933
S00244,4,85099B
S00244,5,23199
S00244,6,22402
S00244,7,22993
S00244,8,23202
S00244,9,21932
S00244,10,21930
S00245,1,85099B
S00245,2,20914
S00245,3,22381
S00245,4,85123A
S00245,5,22667
S00245,6,21931
S00245,7,22411
S00245,8,85099F
S00245,9,22699
S00245,10,47591D
S00246,1,22608
S00246,2,22609
S00246,3,85180A
S00246,4,22344
S00246,5,84821
S00246,6,84917
S00246,7,22074
S00246,8,21884
S00246,9,85180B
S00246,10,85159A
S00250,1,85123A
S00250,2,22835
S00250,3,22666
S00250,4,82600
S00250,5,22866
S00250,6,85114B
S00250,7,84029E
S00250,8,22699
S00250,9,21166
S00250,10,22470
S00251,1,22271
S00251,2,85123A
S00251,3,22147
S00251,4,22570
S00251,5,20727
S00251,6,22558
S00251,7,22748
S00251,8,22772
S00251,9,22149
S00251,10,22751
S00252,1,20726
S00252,2,20728
S00252,3,22384
S00252,4,22147
S00252,5,20971
S00252,6,22662
S00252,7,22551
S00252,8,23203
S00252,9,20972
S00252,10,85099B
S00253,1,20725
S00253,2,23209
S00253,3,85099B
S00253,4,20727
S00253,5,22383
S00253,6,22384
S00253,7,20726
S00253,8,20723
S00253,9,20728
S00253,10,22993
S00254,1,20725
S00254,2,22860
S00254,3,22729
S00254,4,22629
S00254,5,22961
S00254,6,22383
S00254,7,21731
S00254,8,84879
S00254,9,84378
S00254,10,20728
S00256,1,21181
S00256,2,85150
S00256,3,82582
S00256,4,20914
S00256,5,82600
S00256,6,22699
S00256,7,21164
S00256,8,21169
S00256,9,85099B
S00256,10,22077
S00257,1,22384
S00257,2,23209
S00257,3,22383
S00257,4,23300
S00257,5,22382
S00257,6,23206
S00257,7,23207
S00257,8,22553
S00257,9,20726
S00257,10,22993
S00258,1,22469
S00258,2,20725
S00258,3,22966
S00258,4,22558
S00258,5,85099B
S00258,6,22961
S00258,7,22759
S00258,8,21355
S00258,9,22629
S00258,10,22383
S00260,1,20726
S00260,2,20719
S00260,3,20713
S00260,4,20718
S00260,5,84378
S00260,6,21930
S00260,7,22629
S00260,8,21080
S00260,9,85099C
S00260,10,22411
S00261,1,21166
S00261,2,82482
S00261,3,21174
S00261,4,82551
S00261,5,84879
S00261,6,85152
S00261,7,21181
S00261,8,22804
S00261,9,21907
S00261,10,21172
S00262,1,21166
S00262,2,22386
S00262,3,20725
S00262,4,84879
S00262,5,85152
S00262,6,22411
S00262,7,21931
S00262,8,21929
S00262,9,82482
S00262,10,23201
S00263,1,84879
S00263,2,22791
S00263,3,22469
S00263,4,22671
S00263,5,21931
S00263,6,22558
S00263,7,23301
S00263,8,23022
S00263,9,21188
S00263,10,85049G
S00264,1,22292
S00264,2,84879
S00264,3,84380
S00264,4,22285
S00264,5,21535
S00264,6,22464
S00264,7,22294
S00264,8,21155
S00264,9,84978
S00264,10,22241
S00265,1,22865
S00265,2,22551
S00265,3,21915
S00265,4,23344
S00265,5,85099B
S00265,6,22086
S00265,7,23209
S00265,8,22367
S00265,9,22867
S00265,10,22383
S00266,1,21915
S00266,2,22556
S00266,3,21749
S00266,4,22149
S00266,5,22561
S00266,6,22629
S00266,7,23192
S00266,8,22745
S00266,9,22431
S00266,10,84879
S00267,1,23513
S00267,2,22086
S00267,3,23523
S00267,4,22726
S00267,5,22865
S00267,6,23493
S00267,7,21908
S00267,8,85123A
S00267,9,22467
S00267,10,23203
S00268,1,22633
S00268,2,85099B
S00268,3,85123A
S00268,4,22652
S00268,5,22748
S00268,6,22556
S00268,7,22734
S00268,8,22382
S00268,9,22759
S00268,10,22470
S00269,1,21755
S00269,2,22698
S00269,3,82484
S00269,4,85064
S00269,5,82483
S00269,6,21259
S00269,7,84840
S00269,8,84792
S00269,9,48138
S00269,10,22423
S00270,1,23209
S00270,2,23301
S00270,3,85123A
S00270,4,23206
S00270,5,20727
S00270,6,23156
S00270,7,22382
S00270,8,23321
S00270,9,22630
S00270,10,22332
S00271,1,22554
S00271,2,20725
S00271,3,22551
S00271,4,22969
S00271,5,21166
S00271,6,84879
S00271,7,22629
S00271,8,84987
S00271,9,22662
S00271,10,85049C
S00272,1,21210
S00272,2,22383
S00272,3,22551
S00272,4,21121
S00272,5,21034
S00272,6,85099B
S00272,7,21080
S00272,8,20725
S00272,9,21429
S00272,10,22197
S00273,1,22551
S00273,2,85099B
S00273,3,22659
S00273,4,22382
S00273,5,84375
S00273,6,22748
S00273,7,22558
S00273,8,22334
S00273,9,22431
S00273,10,22469
S00274,1,22554
S00274,2,22556
S00274,3,22629
S00274,4,84879
S00274,5,22993
S00274,6,22382
S00274,7,22432
S00274,8,22558
S00274,9,20725
S00274,10,22557
S00276,1,22748
S00276,2,22564
S00276,3,22147
S00276,4,21328
S00276,5,22382
S00276,6,22961
S00276,7,22659
S00276,8,22561
S00276,9,22834
S00276,10,22553
S00277,1,22469
S00277,2,21166
S00277,3,21172
S00277,4,22296
S00277,5,21907
S00277,6,22384
S00277,7,21870
S00277,8,22212
S00277,9,21911
S00277,10,84987
S00278,1,22470
S00278,2,85123A
S00278,3,85152
S00278,4,22457
S00278,5,22666
S00278,6,21181
S00278,7,82482
S00278,8,21166
S00278,9,82600
S00278,10,21733
S00279,1,22147
S00279,2,20725
S00279,3,85049A
S00279,4,84879
S00279,5,22557
S00279,6,22382
S00279,7,22865
S00279,8,20728
S00279,9,84836
S00279,10,21098
S00280,1,21169
S00280,2,21908
S00280,3,82583
S00280,4,85150
S00280,5,22469
S00280,6,82599
S00280,7,21903
S00280,8,85123A
S00280,9,22412
S00280,10,84836
S00281,1,84378
S00281,2,22961
S00281,3,21166
S00281,4,22383
S00281,5,84380
S00281,6,84988
S00281,7,22804
S00281,8,84879
S00281,9,22554
S00281,10,21156
S00282,1,23203
S00282,2,23209
S00282,3,23199
S00282,4,20725
S00282,5,23206
S00282,6,22382
S00282,7,22631
S00282,8,20728
S00282,9,22386
S00282,10,23300
S00284,1,22961
S00284,2,20725
S00284,3,22469
S00284,4,22554
S00284,5,22966
S00284,6,22629
S00284,7,22558
S00284,8,22382
S00284,9,84375
S00284,10,21558
S00285,1,22866
S00285,2,85123A
S00285,3,22726
S00285,4,22086
S00285,5,22834
S00285,6,22867
S00285,7,21481
S00285,8,22748
S00285,9,22813
S00285,10,22632
S00286,1,85123A
S00286,2,22470
S00286,3,22730
S00286,4,22667
S00286,5,21535
S00286,6,22086
S00286,7,20914
S00286,8,21181
S00286,9,22729
S00286,10,22867
S00287,1,23301
S00287,2,23198
S00287,3,23209
S00287,4,22993
S00287,5,23263
S00287,6,23166
S00287,7,22077
S00287,8,22961
S00287,9,22676
S00287,10,23321
S00288,1,22629
S00288,2,22697
S00288,3,22382
S00288,4,22431
S00288,5,22554
S00288,6,22993
S00288,7,22748
S00288,8,22992
S00288,9,84879
S00288,10,23176
S00289,1,21166
S00289,2,22694
S00289,3,85099B
S00289,4,22865
S00289,5,85123A
S00289,6,21175
S00289,7,84879
S00289,8,21181
S00289,9,22556
S00289,10,20972
S00290,1,48184
S00290,2,47590A
S00290,3,82484
S00290,4,21756
S00290,5,22220
S00290,6,21523
S00290,7,21770
S00290,8,23091
S00290,9,22720
S00290,10,22752
S00291,1,22469
S00291,2,21447
S00291,3,21672
S00291,4,84988
S00291,5,21949
S00291,6,21121
S00291,7,22585
S00291,8,22966
S00291,9,22262
S00291,10,84849D
S00292,1,20725
S00292,2,22382
S00292,3,22383
S00292,4,22086
S00292,5,22867
S00292,6,20728
S00292,7,23206
S00292,8,22384
S00292,9,20726
S00292,10,23208
S00293,1,22469
S00293,2,21122
S00293,3,20829
S00293,4,22115
S00293,5,85099B
S00293,6,46000S
S00293,7,22528
S00293,8,21175
S00293,9,22195
S00293,10,22553
S00294,1,22557
S00294,2,22865
S00294,3,22556
S00294,4,22553
S00294,5,22518
S00294,6,22867
S00294,7,85099B
S00294,8,22633
S00294,9,22525
S00294,10,85123A
S00295,1,85123A
S00295,2,22865
S00295,3,84375
S00295,4,22834
S00295,5,22759
S00295,6,22382
S00295,7,22637
S00295,8,22131
S00295,9,22659
S00295,10,21154
S00296,1,85123A
S00296,2,22554
S00296,3,20725
S00296,4,22469
S00296,5,82600
S00296,6,22553
S00296,7,21210
S00296,8,82482
S00296,9,85099B
S00296,10,22646
S00297,1,22383
S00297,2,23202
S00297,3,20914
S00297,4,22666
S00297,5,22386
S00297,6,23199
S00297,7,84032A
S00297,8,20727
S00297,9,22086
S00297,10,22697
S00298,1,21244
S00298,2,21242
S00298,3,21243
S00298,4,23156
S00298,5,20675
S00298,6,22993
S00298,7,21245
S00298,8,20676
S00298,9,20727
S00298,10,20677
S00299,1,22382
S00299,2,23207
S00299,3,23203
S00299,4,22662
S00299,5,23199
S00299,6,22411
S00299,7,23202
S00299,8,22386
S00299,9,21931
S00299,10,23201
S00300,1,20727
S00300,2,22147
S00300,3,85099B
S00300,4,22961
S00300,5,22274
S00300,6,22748
S00300,7,22382
S00300,8,85123A
S00300,9,21231
S00300,10,22141
S00301,1,20725
S00301,2,20727
S00301,3,85123A
S00301,4,85099B
S00301,5,82482
S00301,6,22867
S00301,7,21931
S00301,8,22470
S00301,9,84997D
S00301,10,22629
S00302,1,23209
S00302,2,22384
S00302,3,23203
S00302,4,22383
S00302,5,20728
S00302,6,20727
S00302,7,22382
S00302,8,23202
S00302,9,22386
S00302,10,23207
S00303,1,20725
S00303,2,21210
S00303,3,21531
S00303,4,84375
S00303,5,22469
S00303,6,21156
S00303,7,21154
S00303,8,85099B
S00303,9,22666
S00303,10,22629
S00304,1,85123A
S00304,2,22557
S00304,3,21531
S00304,4,22865
S00304,5,20762
S00304,6,22086
S00304,7,22629
S00304,8,20754
S00304,9,22470
S00304,10,85099B
S00305,1,23302
S00305,2,23209
S00305,3,82552
S00305,4,23321
S00305,5,23147
S00305,6,84879
S00305,7,85123A
S00305,8,22384
S00305,9,22993
S00305,10,21165
S00306,1,22745
S00306,2,22629
S00306,3,22866
S00306,4,22834
S00306,5,22556
S00306,6,22659
S00306,7,20726
S00306,8,21889
S00306,9,84375
S00306,10,22086
S00307,1,20728
S00307,2,20725
S00307,3,23206
S00307,4,22662
S00307,5,23203
S00307,6,23199
S00307,7,85099B
S00307,8,20712
S00307,9,23201
S00307,10,22355
S00308,1,22147
S00308,2,23264
S00308,3,21889
S00308,4,23301
S00308,5,85049A
S00308,6,20725
S00308,7,22739
S00308,8,23263
S00308,9,22733
S00308,10,22621
S00309,1,85123A
S00309,2,22866
S00309,3,22149
S00309,4,22175
S00309,5,22274
S00309,6,22367
S00309,7,22198
S00309,8,22865
S00309,9,85099B
S00309,10,21181
S00310,1,85123A
S00310,2,85099B
S00310,3,22470
S00310,4,21535
S00310,5,22384
S00310,6,22352
S00310,7,22090
S00310,8,22328
S00310,9,21218
S00310,10,20754
S00311,1,23264
S00311,2,23263
S00311,3,23266
S00311,4,22144
S00311,5,22865
S00311,6,22556
S00311,7,21992
S00311,8,22147
S00311,9,22142
S00311,10,22141
S00312,1,85123A
S00312,2,48185
S00312,3,84029E
S00312,4,48184
S00312,5,22470
S00312,6,48129
S00312,7,22113
S00312,8,22111
S00312,9,21524
S00312,10,20914
S00313,1,22630
S00313,2,22382
S00313,3,20725
S00313,4,22662
S00313,5,84879
S00313,6,22383
S00313,7,22090
S00313,8,20727
S00313,9,22551
S00313,10,20726
S00314,1,85123A
S00314,2,22666
S00314,3,21175
S00314,4,22457
S00314,5,82494L
S00314,6,20914
S00314,7,22697
S00314,8,85152
S00314,9,84879
S00314,10,21535
S00315,1,23318
S00315,2,22734
S00315,3,22666
S00315,4,85123A
S00315,5,23343
S00315,6,84347
S00315,7,22739
S00315,8,23320
S00315,9,23319
S00315,10,22940
S00316,1,22385
S00316,2,21933
S00316,3,21930
S00316,4,22629
S00316,5,22326
S00316,6,20711
S00316,7,22381
S00316,8,22328
S00316,9,21558
S00316,10,22379
S00317,1,21931
S00317,2,22381
S00317,3,85099F
S00317,4,85123A
S00317,5,20725
S00317,6,22385
S00317,7,85099C
S00317,8,85099B
S00317,9,21155
S00317,10,21928
S00318,1,22469
S00318,2,22961
S00318,3,84378
S00318,4,84879
S00318,5,20754
S00318,6,85123A
S00318,7,22759
S00318,8,22551
S00318,9,84375
S00318,10,22966
S00319,1,82482
S00319,2,22296
S00319,3,85152
S00319,4,22804
S00319,5,21136
S00319,6,22383
S00319,7,22457
S00319,8,22558
S00319,9,22178
S00319,10,22666
S00320,1,23209
S00320,2,22150
S00320,3,23192
S00320,4,23301
S00320,5,22630
S00320,6,22558
S00320,7,22620
S00320,8,85123A
S00320,9,21175
S00320,10,22899
S00321,1,82494L
S00321,2,23355
S00321,3,23403
S00321,4,85123A
S00321,5,23247
S00321,6,22720
S00321,7,23298
S00321,8,22113
S00321,9,23426
S00321,10,23322
S00323,1,21166
S00323,2,23170
S00323,3,21174
S00323,4,21181
S00323,5,82582
S00323,6,85123A
S00323,7,85152
S00323,8,84596B
S00323,9,23171
S00323,10,82583
S00324,1,22383
S00324,2,22367
S00324,3,85099B
S00324,4,22384
S00324,5,20727
S00324,6,22629
S00324,7,20972
S00324,8,22865
S00324,9,22662
S00324,10,22382
S00325,1,22086
S00325,2,22867
S00325,3,85123A
S00325,4,22734
S00325,5,22300
S00325,6,22748
S00325,7,22666
S00325,8,22865
S00325,9,22149
S00325,10,22313
S00326,1,85123A
S00326,2,20725
S00326,3,47566
S00326,4,22666
S00326,5,21929
S00326,6,20914
S00326,7,21931
S00326,8,22084
S00326,9,23199
S00326,10,22722
S00327,1,22697
S00327,2,85123A
S00327,3,22470
S00327,4,22114
S00327,5,22189
S00327,6,22666
S00327,7,22139
S00327,8,22457
S00327,9,22910
S00327,10,22158
S00328,1,22382
S00328,2,20726
S00328,3,23301
S00328,4,23206
S00328,5,23202
S00328,6,23263
S00328,7,22551
S00328,8,22077
S00328,9,23198
S00328,10,22662
S00329,1,22867
S00329,2,21733
S00329,3,20727
S00329,4,85099B
S00329,5,21175
S00329,6,22834
S00329,7,22383
S00329,8,22557
S00329,9,22149
S00329,10,82482
S00330,1,22381
S00330,2,21559
S00330,3,21535
S00330,4,20754
S00330,5,20725
S00330,6,22102
S00330,7,22629
S00330,8,21210
S00330,9,22588
S00330,10,22644
S00331,1,23301
S00331,2,21172
S00331,3,22907
S00331,4,22693
S00331,5,23209
S00331,6,21872
S00331,7,22558
S00331,8,82552
S00331,9,22620
S00331,10,23321
S00332,1,23209
S00332,2,22208
S00332,3,23300
S00332,4,22993
S00332,5,21993
S00332,6,22961
S00332,7,23198
S00332,8,85049G
S00332,9,21791
S00332,10,23191
S00333,1,20725
S00333,2,22384
S00333,3,21165
S00333,4,23203
S00333,5,23209
S00333,6,23321
S00333,7,21175
S00333,8,22383
S00333,9,20727
S00333,10,85123A
S00334,1,23209
S00334,2,21889
S00334,3,22993
S00334,4,22383
S00334,5,22620
S00334,6,84378
S00334,7,20728
S00334,8,20727
S00334,9,22384
S00334,10,22382
S00335,1,22147
S00335,2,22865
S00335,3,22271
S00335,4,22748
S00335,5,22553
S00335,6,21931
S00335,7,22652
S00335,8,22629
S00335,9,20727
S00335,10,22560
S00336,1,82482
S00336,2,23298
S00336,3,22960
S00336,4,22667
S00336,5,23236
S00336,6,23297
S00336,7,82494L
S00336,8,23203
S00336,9,20914
S00336,10,47566
S00337,1,47599B
