strategy_id,arena_id,family,skill,oos_sharpe
S05093,A135,breakout,0,2.0083
S05096,A039,meanrev,0,0.3133
S05098,A070,meanrev,1,0.0471
S05099,A050,trend,0,0.492
S05100,A068,trend,1,1.6468
S05102,A114,voltimer,1,0.5009
S05103,A115,breakout,1,2.4939
S05104,A114,breakout,0,-0.4594
S05105,A144,voltimer,0,1.0805
S05110,A085,breakout,0,0.1951
S05111,A002,breakout,0,-0.7555
S05113,A042,breakout,1,1.8536
S05114,A083,voltimer,1,-1.5989
S05115,A109,breakout,0,-0.5087
S05116,A114,voltimer,0,-1.1463
S05118,A040,voltimer,1,-2.6938
S05119,A074,trend,1,1.2126
S05121,A109,trend,0,0.5454
S05123,A069,voltimer,1,0.4683
S05124,A138,trend,0,-1.3144
S05125,A025,voltimer,0,0.3747
S05126,A144,trend,1,1.3763
S05127,A100,voltimer,1,2.5706
S05130,A042,meanrev,1,-0.2422
S05133,A158,breakout,1,1.1494
S05134,A002,voltimer,1,-0.9045
S05135,A079,meanrev,1,1.6953
S05137,A093,trend,0,0.1866
S05138,A069,trend,0,-0.8207
S05139,A033,trend,1,2.5412
S05145,A131,breakout,1,2.7486
S05146,A094,voltimer,0,0.7546
S05147,A079,voltimer,0,1.3335
S05148,A140,meanrev,0,0.9131
S05149,A020,trend,1,1.1212
S05150,A026,voltimer,1,0.207
S05151,A021,meanrev,0,0.5996
S05153,A071,trend,1,1.421
S05154,A124,meanrev,0,-0.0678
S05156,A111,meanrev,0,0.4007
S05157,A002,breakout,1,-0.4838
S05161,A158,trend,0,0.2282
S05162,A081,meanrev,0,-0.9105
S05164,A148,voltimer,0,-0.7453
S05165,A001,meanrev,1,1.5218
S05166,A048,meanrev,1,1.1925
S05167,A018,meanrev,1,0.0048
S05168,A158,meanrev,0,0.6678
S05169,A055,voltimer,0,1.1831
S05170,A033,voltimer,0,1.3236
S05172,A042,meanrev,1,1.3522
S05173,A064,trend,0,-0.2829
S05174,A049,meanrev,0,-0.1133
S05175,A087,trend,0,0.1442
S05176,A155,trend,0,-1.0179
S05178,A023,meanrev,1,1.122
S05179,A081,trend,0,1.3925
S05181,A055,voltimer,0,0.9009
S05182,A122,voltimer,1,0.896
S05183,A085,meanrev,0,-0.348
S05184,A155,trend,0,0.6049
S05188,A074,meanrev,0,-0.7968
S05189,A061,trend,1,-0.6277
S05191,A003,trend,1,0.6974
S05192,A009,trend,1,0.1169
S05193,A129,voltimer,0,1.1701
S05194,A091,meanrev,0,3.6163
S05195,A083,trend,1,-0.9404
S05196,A113,trend,0,-0.2266
S05197,A082,trend,0,2.2758
S05199,A083,voltimer,1,0.8465
S05200,A055,trend,1,-0.803
S05203,A033,breakout,1,2.8971
S05207,A113,trend,1,-0.9007
S05208,A023,voltimer,0,0.7052
S05210,A054,trend,0,0.539
S05211,A085,meanrev,0,-1.2963
S05212,A018,meanrev,0,-0.3034
S05219,A046,trend,0,0.0817
S05223,A052,breakout,0,0.5914
S05224,A134,voltimer,0,1.8662
S05225,A025,breakout,0,1.9298
S05226,A106,breakout,1,1.5897
S05227,A103,trend,0,0.5175
S05228,A079,trend,1,1.722
S05230,A139,trend,1,0.681
S05231,A094,voltimer,0,0.9251
S05232,A060,breakout,1,2.2415
S05234,A124,trend,1,0.9798
S05235,A109,meanrev,0,-1.0758
S05236,A040,meanrev,1,2.2913
S05237,A025,breakout,0,0.8725
S05238,A004,voltimer,0,1.1473
S05239,A044,meanrev,0,0.6285
S05241,A013,trend,0,0.7786
S05242,A105,meanrev,0,1.8032
S05245,A160,trend,1,0.8622
S05249,A033,breakout,0,2.8971
S05252,A135,breakout,0,1.2453
S05253,A095,breakout,0,0.8072
S05254,A064,breakout,0,2.585
S05255,A159,voltimer,1,-0.0426
S05256,A083,breakout,1,1.2066
S05257,A039,breakout,0,-0.6358
S05258,A066,meanrev,1,0.6005
S05259,A060,trend,1,0.5436
S05260,A023,breakout,0,0.9871
S05261,A115,voltimer,0,1.8408
S05262,A051,voltimer,1,2.0277
S05263,A046,meanrev,1,-0.9222
S05265,A052,breakout,1,0.5914
S05266,A115,breakout,0,2.1959
S05267,A131,breakout,0,2.33
S05270,A095,voltimer,0,1.4629
S05271,A040,trend,0,0.2983
S05272,A155,trend,0,-0.3742
S05273,A108,trend,0,2.0354
S05275,A115,meanrev,0,-1.9614
S05276,A093,trend,1,0.3757
S05277,A049,voltimer,0,-1.122
S05278,A077,voltimer,0,-0.5768
S05279,A097,meanrev,0,-0.4012
S05280,A153,meanrev,1,2.2931
S05281,A061,voltimer,0,1.1421
S05282,A092,meanrev,0,-1.4114
S05283,A024,trend,0,-0.9321
S05284,A054,meanrev,0,0.9475
S05287,A074,trend,0,0.1551
S05288,A160,breakout,0,1.4182
S05289,A140,breakout,0,0.6455
S05290,A015,trend,1,-0.6816
S05291,A021,meanrev,0,-0.2753
S05292,A095,breakout,1,0.6197
S05293,A091,meanrev,1,1.7146
S05294,A110,meanrev,1,0.6547
S05295,A048,trend,0,-1.2455
S05296,A077,trend,0,2.1698
S05297,A129,breakout,1,0.2631
S05298,A138,voltimer,1,1.8656
S05299,A028,breakout,0,1.375
S05301,A085,trend,1,-0.3965
S05304,A115,breakout,0,2.2512
S05306,A131,trend,1,-0.0238
S05307,A158,voltimer,0,-0.2979
S05309,A033,trend,1,2.4925
S05310,A060,breakout,1,2.2415
S05311,A129,breakout,1,1.0902
S05312,A100,breakout,1,1.511
S05313,A079,trend,0,1.2065
S05314,A153,breakout,0,0.7072
S05315,A037,trend,1,2.1156
S05316,A039,meanrev,0,-1.7261
S05318,A139,breakout,0,0.4128
S05321,A101,breakout,0,0.6642
S05322,A026,trend,0,-0.2176
S05323,A109,meanrev,0,-1.3764
S05324,A085,trend,0,-0.8246
S05327,A092,meanrev,0,-0.2037
S05328,A126,voltimer,0,2.9074
S05329,A025,breakout,0,0.4881
S05330,A131,trend,1,1.9368
S05331,A025,meanrev,1,-0.1293
S05332,A027,voltimer,0,-0.5491
S05333,A106,breakout,0,0.4317
S05334,A106,meanrev,0,1.0704
S05335,A028,voltimer,0,0.8408
S05336,A060,trend,0,0.6755
S05339,A042,meanrev,0,1.6644
S05340,A122,voltimer,0,-0.8547
S05341,A144,meanrev,0,0.387
S05342,A155,breakout,1,1.0833
S05346,A101,breakout,0,0.9049
S05348,A105,voltimer,0,0.5479
S05350,A027,meanrev,0,-0.2351
S05351,A142,trend,1,-1.119
S05353,A091,meanrev,1,1.6361
S05355,A140,meanrev,1,1.0068
S05357,A040,meanrev,0,1.8692
S05358,A071,breakout,0,1.3057
S05359,A002,breakout,0,-0.221
S05360,A023,trend,0,-0.59
S05361,A110,meanrev,0,0.1697
S05362,A060,breakout,0,2.2415
S05365,A044,voltimer,0,0.6231
S05366,A094,trend,0,-0.7955
S05367,A103,breakout,1,0.1711
S05368,A061,trend,1,0.4743
S05369,A002,breakout,0,-1.472
S05371,A122,meanrev,1,0.4391
S05372,A086,trend,0,1.3064
S05373,A105,meanrev,1,1.7064
S05374,A109,breakout,1,0.2505
S05375,A061,breakout,1,0.367
S05376,A037,voltimer,0,2.3794
S05382,A138,breakout,0,-1.3283
S05383,A109,breakout,0,-0.5087
S05384,A111,breakout,1,1.4603
S05387,A061,meanrev,1,1.0493
S05388,A077,meanrev,0,1.499
S05389,A129,voltimer,0,0.5655
S05393,A013,meanrev,1,2.638
S05395,A082,meanrev,0,1.2716
S05399,A093,meanrev,1,1.6014
S05401,A101,trend,0,0.4393
S05402,A115,trend,0,0.3284
S05403,A020,breakout,1,0.3925
S05405,A082,voltimer,1,3.2976
S05407,A054,breakout,0,0.6582
S05409,A048,breakout,1,1.1368
S05411,A105,breakout,0,0.9172
S05414,A060,meanrev,0,-1.3579
S05420,A103,trend,1,0.2841
S05421,A051,breakout,1,2.1545
S05426,A004,breakout,0,1.5562
S05427,A094,breakout,1,0.8577
S05430,A131,trend,1,2.6855
S05431,A131,trend,0,0.2525
S05432,A030,voltimer,0,1.2702
S05435,A046,voltimer,0,1.4377
S05436,A018,voltimer,1,1.3075
S05438,A003,meanrev,0,-1.4975
S05442,A129,voltimer,0,1.4846
S05444,A142,trend,1,-2.3204
S05446,A151,meanrev,0,-0.7718
S05447,A052,meanrev,0,0.0165
S05448,A027,voltimer,0,0.0083
S05449,A142,meanrev,0,-0.0713
S05453,A138,voltimer,0,-1.0669
S05454,A106,meanrev,1,1.0721
S05455,A042,meanrev,0,-0.3388
S05457,A002,trend,1,-0.1281
S05458,A090,voltimer,0,2.0127
S05460,A025,meanrev,0,0.1
S05461,A002,trend,1,0.1524
S05462,A100,breakout,1,1.5317
S05463,A040,meanrev,1,0.6939
S05466,A083,voltimer,0,-1.2117
S05469,A028,breakout,0,0.2155
S05470,A070,breakout,0,0.0
S05471,A069,trend,1,0.8712
S05472,A052,meanrev,1,1.1685
S05474,A004,trend,0,0.9159
S05476,A037,breakout,0,1.6897
S05478,A106,voltimer,1,3.3496
S05479,A050,breakout,1,1.0141
S05481,A023,voltimer,0,1.3939
S05484,A126,trend,1,1.2788
S05485,A049,voltimer,0,-2.1824
S05486,A091,meanrev,0,0.1885
S05487,A134,trend,0,0.5301
S05488,A017,meanrev,0,-0.3407
S05490,A071,breakout,0,1.3057
S05494,A100,meanrev,1,1.595
S05495,A108,voltimer,0,0.07
S05497,A138,meanrev,0,1.8669
S05498,A002,meanrev,0,1.502
S05499,A122,meanrev,1,0.8377
S05502,A040,voltimer,1,0.6645
S05504,A116,meanrev,1,0.9157
S05505,A144,trend,0,1.4475
S05506,A083,trend,0,-0.4158
S05510,A071,breakout,1,1.3402
S05511,A098,trend,0,1.0088
S05512,A042,meanrev,0,1.6312
S05513,A153,meanrev,0,1.1436
S05514,A044,trend,1,2.7063
S05515,A046,meanrev,1,1.2616
S05517,A039,breakout,0,0.2688
S05521,A051,voltimer,0,-0.4788
S05523,A033,voltimer,0,2.0489
S05525,A126,trend,0,0.6024
S05526,A114,voltimer,0,0.8564
S05529,A116,breakout,1,-0.4605
S05530,A100,voltimer,0,0.3606
S05534,A040,breakout,0,-0.3548
S05535,A042,breakout,0,0.5879
S05537,A109,trend,0,0.2594
S05538,A094,meanrev,1,1.6509
S05539,A009,trend,0,0.1761
S05540,A141,breakout,1,1.6911
S05542,A004,breakout,1,1.1423
S05543,A042,breakout,0,1.8536
S05545,A106,trend,1,-0.6808
S05546,A093,trend,0,-0.4325
S05547,A004,breakout,1,1.2756
S05551,A052,meanrev,0,0.9366
S05552,A135,trend,0,1.1497
S05555,A079,voltimer,0,1.7276
S05556,A122,breakout,1,1.4167
S05558,A002,voltimer,0,-2.8975
S05559,A083,meanrev,0,-0.6689
S05560,A103,trend,0,0.4477
S05561,A141,trend,0,0.8667
S05564,A126,trend,0,0.5035
S05565,A025,trend,1,0.4545
S05566,A087,trend,1,0.4739
S05567,A001,breakout,0,0.3067
S05568,A013,meanrev,0,-1.4823
S05569,A139,meanrev,1,2.2455
S05570,A061,breakout,1,2.664
S05573,A054,breakout,0,-0.0971
S05575,A018,voltimer,0,-0.0304
S05576,A015,trend,1,-0.0252
S05577,A115,voltimer,0,2.5039
S05580,A131,trend,0,-0.0207
S05581,A135,trend,1,1.5905
S05582,A138,voltimer,0,1.1291
S05583,A044,breakout,1,2.0529
S05584,A159,breakout,1,-0.1022
S05585,A134,breakout,0,-0.129
S05586,A064,trend,1,2.635
S05587,A075,voltimer,1,0.1296
S05588,A113,trend,0,-0.1155
S05589,A093,breakout,1,1.4502
S05591,A028,meanrev,0,-0.0713
S05595,A037,meanrev,0,-0.1761
S05597,A126,voltimer,0,2.251
S05598,A108,meanrev,0,1.1639
S05599,A021,breakout,0,0.5574
S05601,A091,meanrev,0,0.1885
S05602,A115,trend,0,0.9433
S05603,A003,trend,0,-0.5321
S05604,A114,meanrev,1,-1.025
S05605,A083,trend,0,-1.7858
S05607,A105,breakout,1,3.3209
S05608,A110,voltimer,0,1.6524
S05609,A148,trend,0,-1.6945
S05610,A009,trend,1,1.1173
S05612,A070,meanrev,1,-1.171
S05613,A009,meanrev,1,2.0434
S05615,A081,breakout,0,1.0368
S05617,A092,trend,0,-0.3036
S05618,A071,breakout,1,0.8682
S05621,A061,meanrev,1,1.0036
S05622,A142,trend,1,-1.1896
S05623,A105,breakout,0,2.0006
S05625,A148,meanrev,1,0.9465
S05626,A101,voltimer,1,0.1994
S05630,A135,meanrev,1,-0.0759
S05631,A158,breakout,0,0.911
S05632,A028,trend,1,0.4503
S05634,A033,trend,1,2.5722
S05635,A150,voltimer,0,0.6237
S05636,A160,breakout,0,1.2194
S05637,A017,meanrev,1,-1.1744
S05638,A070,breakout,0,-0.2105
S05639,A054,voltimer,0,-0.3655
S05640,A106,voltimer,0,1.8946
S05641,A122,trend,1,1.4145
S05644,A079,trend,0,1.0532
S05645,A159,voltimer,0,0.1671
S05646,A003,meanrev,0,-1.5277
S05647,A054,trend,1,0.6863
S05649,A141,trend,1,1.2084
S05650,A142,trend,0,-1.2558
S05651,A155,breakout,1,0.2642
S05654,A126,meanrev,0,0.1669
S05655,A105,trend,1,1.6079
S05656,A010,trend,1,1.8135
S05657,A151,trend,1,0.7537
S05659,A020,meanrev,0,-0.283
S05661,A160,breakout,0,1.2029
S05662,A109,trend,1,0.8483
S05663,A126,voltimer,1,2.5702
S05665,A115,trend,0,0.9977
S05668,A105,trend,0,2.4057
S05669,A109,breakout,0,-0.0384
S05672,A151,meanrev,0,-0.7718
S05673,A159,voltimer,0,0.2301
S05675,A079,meanrev,1,-0.3
S05676,A090,trend,1,1.6373
S05678,A122,breakout,0,1.3861
S05683,A004,trend,1,1.1292
S05684,A155,meanrev,0,0.625
S05685,A055,meanrev,1,-0.3224
S05686,A109,trend,0,-1.8068
S05687,A111,breakout,1,1.9804
S05688,A020,voltimer,0,2.1006
S05689,A148,voltimer,1,-0.6755
S05694,A087,breakout,0,1.8174
S05695,A071,breakout,0,1.3402
S05700,A103,breakout,1,1.7143
S05701,A131,voltimer,1,2.3939
S05703,A063,meanrev,1,0.4968
S05704,A003,meanrev,1,-2.1032
S05708,A041,trend,0,0.485
S05710,A050,voltimer,0,1.2579
S05712,A003,meanrev,0,-2.4339
S05713,A025,trend,0,-0.1603
S05715,A020,voltimer,1,2.9503
S05717,A115,meanrev,1,-2.3048
S05719,A069,trend,0,0.9288
S05721,A144,meanrev,1,0.7755
S05723,A111,meanrev,0,0.4093
S05724,A075,voltimer,0,0.9931
S05726,A028,meanrev,0,-0.0056
S05727,A134,breakout,0,-0.129
S05728,A009,trend,0,-0.5268
S05729,A069,voltimer,0,-1.918
S05730,A025,breakout,1,1.372
S05733,A142,meanrev,1,0.7822
S05736,A009,meanrev,1,1.7659
S05737,A090,trend,0,-0.2529
S05741,A028,meanrev,0,0.4915
S05742,A095,meanrev,1,2.0474
S05746,A129,voltimer,0,-0.9105
S05747,A024,voltimer,0,-0.4759
S05748,A097,breakout,0,0.3941
S05749,A091,voltimer,1,1.1935
S05751,A134,trend,1,0.4931
S05752,A105,trend,0,2.3012
S05753,A139,voltimer,0,1.1242
S05755,A151,breakout,0,0.7959
S05756,A124,breakout,1,0.3934
S05757,A013,meanrev,0,0.1472
S05758,A028,meanrev,0,0.3779
S05759,A090,trend,0,0.945
S05760,A105,voltimer,0,2.6433
S05762,A139,trend,0,1.1801
S05766,A131,trend,0,1.5841
S05767,A114,breakout,1,-0.1013
S05768,A159,trend,0,-0.8199
S05770,A018,voltimer,0,-0.8051
S05773,A115,trend,1,1.1746
S05776,A144,trend,1,1.5591
S05777,A021,voltimer,0,-0.6028
S05779,A081,breakout,1,1.6027
S05780,A033,meanrev,1,2.9325
S05783,A086,voltimer,1,2.6379
S05784,A153,voltimer,1,1.3283
S05785,A009,voltimer,1,1.564
S05791,A098,breakout,1,1.475
S05792,A098,meanrev,0,0.8088
S05793,A158,breakout,1,1.2968
S05794,A050,trend,1,0.3853
S05796,A140,trend,0,0.9649
S05797,A140,breakout,1,0.2898
S05799,A048,breakout,0,0.4069
S05801,A028,breakout,0,1.0558
S05802,A098,voltimer,0,3.0774
S05803,A079,breakout,0,1.3597
S05806,A094,trend,1,0.9627
S05807,A030,meanrev,0,-0.9161
S05809,A085,meanrev,0,0.2635
S05810,A066,voltimer,1,1.0773
S05812,A023,breakout,1,0.5497
S05814,A095,voltimer,0,2.5605
S05817,A024,meanrev,1,1.1062
S05819,A114,breakout,0,0.0729
S05820,A077,meanrev,1,3.9081
S05821,A122,meanrev,0,0.3912
S05824,A033,meanrev,0,1.4012
S05825,A106,meanrev,1,0.5808
S05833,A135,meanrev,0,-1.1936
S05835,A124,trend,1,1.2113
S05836,A030,trend,1,0.2259
S05837,A153,trend,0,1.3853
S05838,A158,trend,0,0.2282
S05840,A075,meanrev,1,0.0635
S05841,A055,breakout,0,0.0777
S05844,A095,trend,0,0.48
S05845,A143,meanrev,1,0.4919
S05846,A092,breakout,0,-0.7664
S05848,A030,trend,1,-0.0878
S05849,A106,trend,0,-1.7413
S05850,A111,trend,1,1.1468
S05852,A153,trend,0,1.109
S05859,A027,voltimer,0,-1.7696
S05860,A101,trend,0,0.6225
S05861,A017,voltimer,0,-1.7641
S05863,A144,trend,0,1.7791
S05864,A061,meanrev,0,1.2264
S05865,A039,meanrev,0,0.8615
S05866,A086,trend,1,1.3741
S05868,A044,meanrev,0,0.5984
S05870,A051,breakout,0,1.073
S05874,A142,meanrev,1,0.9247
S05877,A087,voltimer,1,-0.1238
S05878,A139,meanrev,1,0.982
S05879,A100,breakout,0,1.511
S05880,A027,trend,0,-0.0248
S05882,A116,meanrev,0,-1.5912
S05884,A004,meanrev,0,-0.395
S05885,A040,breakout,0,-0.3548
S05886,A018,breakout,0,-0.2681
S05887,A105,voltimer,0,1.2873
S05888,A024,trend,0,-0.5875
S05889,A150,voltimer,0,-1.2078
S05890,A021,voltimer,0,-0.2391
S05895,A050,voltimer,0,0.7905
S05897,A030,meanrev,1,-1.3196
S05898,A105,breakout,0,2.6925
S05899,A040,breakout,1,0.4656
S05900,A074,trend,0,1.2126
S05902,A097,trend,0,0.0948
S05903,A051,breakout,1,1.0359
S05904,A046,voltimer,1,3.0704
S05905,A009,meanrev,0,1.2608
S05906,A122,meanrev,1,1.5326
S05907,A110,trend,0,0.0605
S05909,A024,trend,0,-0.6557
S05910,A039,meanrev,0,0.8908
S05911,A083,meanrev,1,0.8375
S05919,A124,trend,0,1.0931
S05921,A090,trend,0,1.5774
S05924,A095,trend,0,0.2712
S05925,A063,meanrev,0,0.2911
S05926,A111,breakout,0,1.8521
S05930,A003,trend,0,-0.5321
S05931,A024,meanrev,0,1.0303
S05933,A101,trend,1,0.8964
S05934,A064,voltimer,0,1.8258
S05935,A020,breakout,0,-0.5005
S05936,A140,breakout,1,1.2167
S05940,A138,trend,0,-1.629
S05941,A018,meanrev,1,2.7531
S05942,A042,voltimer,0,1.2707
S05946,A109,meanrev,0,-0.2329
S05947,A095,breakout,1,1.9018
S05948,A155,meanrev,0,-0.625
S05950,A082,breakout,0,2.1717
S05952,A143,meanrev,1,1.9262
S05953,A039,voltimer,1,0.3279
S05954,A095,voltimer,1,2.8045
S05955,A050,breakout,0,1.3846
S05956,A002,trend,1,-0.9674
S05957,A020,meanrev,0,-0.4015
S05958,A100,voltimer,1,0.427
S05961,A138,breakout,0,0.3484
S05963,A150,trend,0,-0.8108
S05964,A129,trend,0,1.1306
S05966,A114,meanrev,0,-0.8016
S05968,A063,breakout,1,0.0318
S05969,A093,breakout,1,1.0282
S05970,A087,trend,0,0.4487
S05971,A158,breakout,0,0.911
S05973,A148,meanrev,0,-1.4306
S05974,A144,voltimer,0,0.5268
S05975,A124,meanrev,1,2.0378
S05976,A086,meanrev,1,2.8702
S05978,A129,voltimer,1,1.7823
S05980,A131,meanrev,0,0.2618
S05981,A030,meanrev,0,-1.1246
S05982,A100,breakout,0,1.511
S05983,A144,trend,0,1.5189
S05984,A140,meanrev,0,2.2649
S05985,A110,breakout,1,1.8399
S05986,A009,voltimer,1,0.4036
S05988,A148,breakout,0,-0.45
S05989,A060,breakout,1,2.2415
S05991,A143,trend,1,0.8577
S05992,A103,trend,1,0.1132
S05994,A093,meanrev,0,-0.4038
S05995,A015,voltimer,0,2.1386
S05996,A124,trend,0,0.9756
S05997,A142,meanrev,0,-0.5258
S06001,A098,trend,0,0.3279
S06002,A010,meanrev,1,-0.2251
S06003,A103,meanrev,0,1.0111
S06005,A033,meanrev,1,1.1477
S06006,A158,breakout,1,1.2968
S06007,A135,trend,0,-0.1177
S06010,A063,breakout,0,-0.2008
S06011,A160,breakout,1,1.5591
S06013,A111,voltimer,1,0.5751
S06014,A143,breakout,0,1.1375
S06016,A071,meanrev,0,-1.4148
S06017,A054,meanrev,1,1.6326
S06018,A070,voltimer,1,-0.4385
S06020,A103,meanrev,0,1.1545
S06021,A001,meanrev,0,-1.0823
S06023,A046,trend,0,-0.3167
S06024,A158,breakout,0,0.7566
S06025,A010,voltimer,1,1.6749
S06026,A010,voltimer,0,0.2126
S06027,A097,voltimer,0,0.3883
S06028,A141,voltimer,0,1.0214
S06029,A126,voltimer,1,2.623
S06031,A042,voltimer,0,1.567
S06032,A111,voltimer,0,0.4663
S06036,A101,trend,1,0.6186
S06037,A004,voltimer,0,2.2665
S06038,A159,meanrev,0,0.3687
S06039,A055,trend,0,-0.7374
S06047,A151,voltimer,0,-0.3541
S06048,A090,trend,1,1.6969
S06049,A074,meanrev,1,0.7803
S06050,A050,breakout,0,0.7748
S06051,A083,meanrev,0,0.2514
S06052,A098,meanrev,1,1.5102
S06056,A092,voltimer,0,-0.3022
S06058,A093,meanrev,0,-0.3423
S06059,A097,voltimer,1,-0.8806
S06060,A003,voltimer,0,-2.0744
S06062,A087,meanrev,1,-2.5702
S06065,A140,trend,0,0.4645
S06066,A070,voltimer,0,-0.0683
S06072,A050,breakout,1,0.9522
S06073,A097,trend,0,-0.0894
S06074,A066,meanrev,1,0.3586
S06075,A098,meanrev,0,-0.3757
S06076,A092,trend,1,0.3012
S06079,A018,meanrev,1,-0.2858
S06080,A051,meanrev,0,0.8097
