row_id,word,src_accent,source_pronunciation,tgt_accent,phonemes
train_000401,celery,GA,sɛləɹi,RP,sɛləɹi
train_000402,amplify,NZ,ɛmpləfaɪ,AU,æmpləfɑe
train_000403,parent,AU,peɹənt,GA,pɛəɹənt
train_000404,toast,AU,təʉst,RP,təʊst
train_000405,quantify,NZ,kwɒntəfaɪ,GA,kwɑntɪfaɪ
train_000406,marmalade,GA,mɑɹməleɪd,RP,mɑməleɪd
train_000407,mickle,RP,mɪkəl,GA,mɪkəl
train_000408,window,RP,wɪndəʊ,NZ,wəndɐʉ
train_000409,otter,NZ,ɒtə,RP,ɒtə
train_000410,chaotic,RP,keɪɒtɪk,NZ,kæɪɒtək
train_000411,consequently,RP,kɒnsɪkwɛntli,AU,kɔnsɪkwentli
train_000412,antimicrobial,NZ,ɛntimaɪkɹɐʉbiəl,AU,æntimɑɪkɹəʉbiəl
train_000413,disclaimer,RP,dɪskleɪmə,GA,dɪskleɪmɚ
train_000414,convenient,NZ,kənviniənt,AU,kənviniənt
train_000415,adhesive,NZ,ədhisəv,RP,ədhisɪv
train_000416,formatting,RP,fɔmætiŋ,AU,fomætiŋ
train_000417,native,RP,neɪtɪv,GA,neɪtəv
train_000418,disposed,GA,dɪspoʊzd,RP,dɪspəʊzd
train_000419,scissors,RP,sɪzəz,GA,sɪzɚz
train_000420,lob,RP,lɒb,GA,lɑb
train_000421,salon,GA,səlɑn,RP,sælɒn
train_000422,transcript,AU,tɹænskɹɪpt,RP,tɹænskɹɪpt
train_000423,morphology,AU,mofɔləd͡ʒi,RP,mɔfɒləd͡ʒi
train_000424,cynosure,RP,sɪnəzjʊə,GA,saɪnəʃʊɹ
train_000425,housekeeper,RP,haʊskipə,GA,haʊskipɚ
train_000426,diverse,AU,dɑevɜs,GA,daɪvɝs
train_000427,industrial,NZ,əndɐstɹiəl,AU,ɪndɐstɹiəl
train_000428,exercise,RP,ɛksəsaɪz,GA,ɛksɚsaɪz
train_000429,sarcophagi,GA,sɑɹkɑfəɡaɪ,RP,sɑkɒfəɡaɪ
train_000430,prosper,RP,pɹɒspəɹ,GA,pɹɑspɚ
train_000431,misrepresent,NZ,məsɹepɹəzent,RP,mɪsɹɛpɹəzɛnt
train_000432,rods,RP,ɹɒdz,GA,ɹɑdz
train_000433,manga,RP,mæŋɡə,GA,mɑŋɡə
train_000434,salon,RP,sælɒn,GA,səlɑn
train_000435,sacrifice,AU,sækɹɪfɑes,RP,sækɹɪfaɪs
train_000436,trillionaire,GA,tɹɪljənɛəɹ,RP,tɹɪliənɛəɹ
train_000437,shattered,GA,ʃætɚd,RP,ʃætəd
train_000438,encompass,AU,ɪnkɐmpəs,NZ,ənkɐmpəs
train_000439,privilege,GA,pɹɪvɪlɪd͡ʒ,AU,pɹɪvəlɪd͡ʒ
train_000440,jeopardize,NZ,d͡ʒepədaɪz,GA,d͡ʒɛpɚdaɪz
train_000441,committee,RP,kəmɪti,GA,kɑmɪti
train_000442,mare,RP,mɛə,AU,me
train_000443,tennis,RP,tɛnɪs,AU,tenɪs
train_000444,dose,NZ,dɐʉ̯s,RP,dəʊ̯s
train_000445,easel,GA,izəl,RP,izəl
train_000446,obligation,AU,ɔblɪɡæɪʃən,NZ,ɒbləɡæɪʃən
train_000447,softly,GA,sɔftli,RP,sɒftli
train_000448,rigor,AU,ɹɪɡə,RP,ɹɪɡə
train_000449,software,RP,sɒftwɛə,GA,sɔftwɛɹ
train_000450,member,AU,membə,RP,mɛmbə
train_000451,corners,GA,kɔɹnɚz,RP,kɔnəz
train_000452,obligation,AU,ɔblɪɡæɪʃən,GA,ɑblɪɡeɪʃn̩
train_000453,sheading,RP,ʃidɪŋ,GA,ʃidɪŋ
train_000454,partisan,GA,pɑɹtɪzən,RP,pɑtɪzæn
train_000455,brother,AU,bɹɐðə,RP,bɹʌðə
train_000456,bureaux,RP,bjʊɹəʊz,GA,bjʊɹoʊz
train_000457,crises,NZ,kɹaɪsiz,RP,kɹaɪsiz
train_000458,croissant,RP,kɹwæsɒ̃,AU,kɹəsɔnt
train_000459,cognitive,RP,kɒɡnɪtɪv,GA,kɑɡnɪtɪv
train_000460,cysteine,RP,sɪstəin,GA,sɪstəin
train_000461,mischief,RP,mɪst͡ʃif,GA,mɪst͡ʃɪf
train_000462,ferry,RP,fɛɹi,AU,feɹi
train_000463,tuition,RP,tjuɪʃən,AU,tjʉɪʃən
train_000464,circumlocution,GA,sɝkəmləkjuʃən,RP,sɜkəmləkjuʃən
train_000465,volatility,NZ,vɒlətələti,AU,vɔlətɪləti
train_000466,dispersed,AU,dɪspɜst,GA,dɪspɝst
train_000467,peculiarly,RP,pɪkjuljəli,GA,pɪkjuljɚli
train_000468,garter,GA,ɡɑɹtɚ,RP,ɡɑtə
train_000469,substantiate,AU,səbstænʃiæɪt,GA,səbstænʃieɪt
train_000470,appreciation,AU,əpɹiʃiæɪʃən,GA,əpɹiʃieɪʃən
train_000471,marrying,NZ,mɛɹiəŋ,RP,mæɹiɪŋ
train_000472,mear,NZ,miə,GA,mɪɹ
train_000473,identity,RP,aɪdɛntɪti,AU,ɑɪdentəti
train_000474,pabulum,GA,pæbjʊləm,RP,pabjʊləm
train_000475,doll,GA,dɑl,AU,dɔl
train_000476,emancipate,RP,ɪmæntsɪpeɪt,GA,əmæntsəpeɪt
train_000477,mare,NZ,meə,RP,mɛə
train_000478,elite,AU,ɪlit,RP,ɪlit
train_000479,got,NZ,ɡɒt,AU,ɡɔt
train_000480,virtually,NZ,vɵt͡ʃʉəli,GA,vɚt͡ʃəwəli
train_000481,hokum,GA,hoʊkəm,RP,həʊkəm
train_000482,mesmerism,GA,mɛzmɚɪzəm,RP,mɛzməɹɪzəm
train_000483,prevocalic,AU,pɹivəʉkælɪk,NZ,pɹivɐʉkɛlək
train_000484,crisis,RP,kɹaɪsɪs,NZ,kɹaɪsəs
train_000485,woke,AU,wəʉk,RP,wəʊk
train_000486,earthquake,GA,ɝθkweɪk,RP,ɜθkweɪk
train_000487,mortgage,RP,mɔɡɪd͡ʒ,NZ,moɡəd͡ʒ
train_000488,attributing,GA,ətɹɪbjətɪŋ,RP,ətɹɪbjutɪŋ
train_000489,admission,RP,ædmɪʃn̩,GA,ədmɪʃən
train_000490,castor,RP,kɑstə,GA,kæstɚ
train_000491,comparing,AU,kəmpeɹɪŋ,GA,kəmpɛɹɪŋ
train_000492,clam,RP,klæm,NZ,klɛm
train_000493,target,NZ,tɐɡət,AU,tɐɡɪt
train_000494,furan,GA,fjʊɹæn,RP,fjʊəɹæn
train_000495,influential,GA,ɪnfluɛnʃəl,AU,ɪnflʉenʃəl
train_000496,darkness,GA,dɑɹknɪs,RP,dɑknəs
train_000497,knotted,RP,nɒtɪd,GA,nɑtɪd
train_000498,gorilla,GA,ɡəɹɪlə,RP,ɡəɹɪlə
train_000499,gentlefolk,GA,d͡ʒɛntl̩foʊk,RP,d͡ʒɛntl̩fəʊk
train_000500,legitimize,RP,ləd͡ʒɪtɪmaɪz,AU,ləd͡ʒɪtɪmɑɪz
train_000501,butter,RP,bʌtə,NZ,batə
train_000502,negotiations,GA,nɪɡoʊʃieɪʃənz,RP,nɪɡəʊʃieɪʃənz
train_000503,dilute,RP,daɪljut,AU,dɑelʉt
train_000504,mod,GA,mɑd,RP,mɒd
train_000505,converts,GA,kɑnvɚts,RP,kɒnvəts
train_000506,abjectly,GA,æbd͡ʒɛktli,RP,æbd͡ʒɛktli
train_000507,granular,AU,ɡɹænjələɹ,RP,ɡɹænjələɹ
train_000508,demonstrative,RP,dɪmɒnstɹətɪv,GA,dɪmɑnstɹətɪv
train_000509,peritoneal,RP,pɛrɪtəniəl,GA,pɛrətəniəl
train_000510,rocking,GA,ɹɑkɪŋ,RP,ɹɒkɪŋ
train_000511,haired,NZ,heəd,GA,hɛɹd
train_000512,dauntless,GA,dɔntləs,RP,dɔntləs
train_000513,aesthetic,RP,isθɛtɪk,GA,ɛsθɛtɪk
train_000514,coordination,GA,koʊoɹdɪneɪʃən,NZ,kɐʉodənæɪʃən
train_000515,inquiry,GA,ɪnkwaɪəɹi,RP,ɪnkwaɪəɹi
train_000516,recognisable,GA,ɹɛkəɡnaɪzəbl̩,RP,ɹɛkəɡnaɪzəbl̩
train_000517,merely,NZ,miəli,AU,mɪəli
train_000518,firsthand,GA,fɝsthænd,RP,fɜsthænd
train_000519,oranges,RP,ɒɹɨndʒɪz,GA,ɔɹɪnd͡ʒɪz
train_000520,phone,RP,fəʊ̯n,AU,fəʉn
train_000521,recitation,AU,ɹesətæɪʃən,RP,ɹɛsɪteɪʃən
train_000522,prewar,RP,pɹiwɔ,GA,pɹiwɔɹ
train_000523,promoting,RP,pɹəməʊtɪŋ,GA,pɹəmoʊtɪŋ
train_000524,memory,RP,mɛməɹi,AU,meməɹi
train_000525,slither,NZ,sləðə,RP,slɪðə
train_000526,participate,NZ,pɐtəsəpæɪt,AU,pɐtɪsəpæɪt
train_000527,happier,GA,hæpiɚ,RP,hæpiə
train_000528,arrows,GA,æɹoʊz,RP,æɹəʊz
train_000529,salamander,GA,sæləmændɚ,RP,sæləmændə
train_000530,hostility,RP,hɒstɪlɪti,GA,hɑstɪlɪti
train_000531,surplice,RP,sɜplɪs,GA,sɝplɪs
train_000532,cervical,RP,sɜvɪkl̩,GA,sɝvɪkl̩
train_000533,preferable,AU,pɹefəɹəbəl,NZ,pɹefɹəbəl
train_000534,mellow,RP,mɛləʊ,GA,mɛloʊ
train_000535,silo,GA,saɪloʊ,AU,sɑeləʉ
train_000536,compose,GA,kəmpoʊz,AU,kəmpəʉz
train_000537,concurrence,RP,kənkʌɹəns,GA,kənkɝəns
train_000538,edge,AU,ed͡ʒ,RP,ɛd͡ʒ
train_000539,promise,AU,pɹɔmɪs,RP,pɹɒmɪs
train_000540,pocketbook,GA,pɑkɪtbʊk,RP,pɒkɪtbʊk
train_000541,paid,RP,peɪd,AU,pæɪd
train_000542,voluntary,RP,vɒləntɹi,NZ,vɒləntɹi
train_000543,circumambulate,GA,sɝkəmæmbjuleɪt,RP,səkəmambjuleɪt
train_000544,economics,RP,ikənɒmɪks,GA,ɛkənɑmɪks
train_000545,fruitless,RP,fɹutləs,AU,fɹʉtləs
train_000546,positively,RP,pɒzɪtɪvli,GA,pɑzɪtɪvli
train_000547,burdensome,NZ,bødənsəm,GA,bɝdənsəm
train_000548,polar,GA,poʊlɚ,AU,pəʉlə
train_000549,lasciviousness,GA,ləsɪviəsnəs,RP,ləsɪvɪəsnəs
train_000550,sopor,RP,səʊpə,GA,soʊpɚ
train_000551,garish,RP,ɡɛəɹɪʃ,AU,ɡeɹɪʃ
train_000552,serpentine,RP,sɜpəntaɪn,GA,sɝpəntaɪn
train_000553,redundancy,GA,ɹɪdʌndəntsi,RP,ɹɪdʌndənsi
train_000554,solve,RP,sɒlv,AU,sɔlv
train_000555,flour,AU,flæʊə,GA,flaʊɚ
train_000556,preggers,GA,pɹɛɡəɹs,RP,pɹɛɡəs
train_000557,blouse,RP,blaʊ̯z,GA,blaʊ̯s
train_000558,disclosure,AU,dɪskləʉʒəɹ,NZ,dəsklɐʉʒəɹ
train_000559,idealize,RP,aɪdɪəlaɪz,GA,aɪdiəlaɪz
train_000560,focuses,NZ,fɐʉkəsəz,AU,fəʉkəsɪz
train_000561,seven,RP,sɛvən,AU,sevən
train_000562,forbearance,NZ,fobiəɹɘnts,AU,fobeəɹənts
train_000563,barricade,AU,bæɹɪkæɪd,RP,bæɹɪkeɪd
train_000564,interpolation,AU,ɪntɜpəleɪʃən,RP,ɪntɜpəleɪʃən
train_000565,matter,GA,mætɚ,AU,mætə
train_000566,hubris,NZ,hjʉbɹəs,RP,hjubɹɪs
train_000567,substrate,AU,sɐbstɹæɪt,RP,sʌbstɹeɪt
train_000568,earthwork,RP,ɜθwɜk,GA,ɝθwɝk
train_000569,enlarge,RP,ɪnlɑd͡ʒ,GA,ɪnlɑɹd͡ʒ
train_000570,tantamount,RP,tæntəmaʊnt,AU,tæntəmæɔnt
train_000571,jingle,GA,d͡ʒɪŋɡəl,RP,d͡ʒɪŋɡl̩
train_000572,plan,NZ,plɛn,RP,plæn
train_000573,anomaly,GA,ənɑməli,AU,ənɔməli
train_000574,peckerwood,RP,pɛkəwʊd,GA,pɛkɚwʊd
train_000575,law,AU,lo,RP,lɔ
train_000576,symposium,RP,sɪmpəʊziəm,AU,sɪmpəʉziəm
train_000577,restructure,GA,ɹistɹʌkt͡ʃɚ,AU,ɹistɹɐkt͡ʃəɹ
train_000578,monotony,NZ,mənɒtəni,AU,mənɔtəni
train_000579,properly,AU,pɹɔpəli,GA,pɹɑpɚli
train_000580,coherent,RP,kəʊhɪəɹənt,AU,kəʉhɪəɹənt
train_000581,ascertained,AU,æsətæɪnd,GA,æsɚteɪnd
train_000582,trite,RP,tɹaɪt,AU,tɹɑet
train_000583,flourish,RP,flʌɹɪʃ,GA,flɝɪʃ
train_000584,podgy,GA,pɑd͡ʒi,RP,pɒd͡ʒi
train_000585,researcher,RP,ɹɪsɜt͡ʃə,GA,ɹisɝt͡ʃɚ
train_000586,society,AU,səsɑeəti,NZ,səsaɪəti
train_000587,dubplate,GA,dʌbpleɪt,RP,dʌbpleɪt
train_000588,lairy,GA,lɛɹi,AU,leɹi
train_000589,epilepsy,RP,ɛpɪlɛpsi,AU,epəlepsi
train_000590,actor,GA,æktɚ,RP,æktə
train_000591,colorful,RP,kʌləfl̩,GA,kʌləɹfl̩
train_000592,shirt,GA,ʃɜɹt,RP,ʃɜt
train_000593,conditioner,RP,kəndɪʃənə,GA,kəndɪʃənɚ
train_000594,consent,RP,kənsɛnt,AU,kənsent
train_000595,leery,GA,lɪɹi,NZ,liəɹi
train_000596,lammergeier,GA,læmɚɡaɪɚ,RP,læməɡaɪə
train_000597,invariance,AU,ɪnveɹiəns,NZ,ənveəɹiəns
train_000598,lady,GA,leɪdi,RP,leɪdi
train_000599,droll,GA,dɹoʊl,RP,dɹəʊl
train_000600,cafe,RP,kæfeɪ,NZ,kɛfæɪ
train_000601,circulatory,GA,sɝkjələtɔɹi,RP,sɜkjulətəɹi
train_000602,backstory,RP,bækstɔɹi,GA,bækstɔɹi
train_000603,pastel,GA,pæstɛl,RP,pæstl̩
train_000604,dominance,NZ,dɒmənəns,GA,dɑmɪnəns
train_000605,staring,RP,stɛəɹɪŋ,GA,stɛɹɪŋ
train_000606,incidentally,GA,ɪnsədɛntl̩i,RP,ɪnsɪdɛntl̩i
train_000607,oops,AU,ʉps,GA,ups
train_000608,locker,AU,lɔkəɹ,RP,lɒkəɹ
train_000609,subtlety,AU,sɐtəlti,RP,sʌtəlti
train_000610,volt,NZ,vɐʉlt,AU,vəʉlt
train_000611,verdict,AU,vɜdɪkt,GA,vɝdɪkt
train_000612,groom,GA,ɡɹum,AU,ɡɹʉm
train_000613,podcast,AU,pɒdkɐst,GA,pɑdkæst
train_000614,intimidate,AU,əntɪmədæɪt,RP,ɪntɪmɪdeɪt
train_000615,disputant,AU,dəspjʉtənt,GA,dɪspjutənt
train_000616,nature,AU,næɪ̯tʃə,RP,neɪ̯tʃə
train_000617,portray,RP,pɔtɹeɪ̯,AU,potɹæ̝ɪ̯
train_000618,quat,RP,kwɒt,GA,kwɑt
train_000619,aware,AU,əwe,GA,əwɛɚ
train_000620,colostrum,AU,kəlɔstɹəm,RP,kəlɒstɹəm
train_000621,parasite,RP,pæɹəsaɪt,GA,pæɹəsaɪt
train_000622,researches,RP,ɹɪsɜt͡ʃɪz,GA,ɹɪsɝt͡ʃɪz
train_000623,sincerely,RP,sɪnsɪəli,GA,sɪnsɪɹli
train_000624,society,RP,səsaɪəti,NZ,səsaɪəti
train_000625,cronyism,GA,kɹoʊniɪzəm,RP,kɹəʊnɪɪzəm
train_000626,musculus,RP,mʌskjʊləs,GA,mʌskjələs
train_000627,organizations,RP,ɔɡənaɪzeɪʃənz,GA,ɔɹɡənɪzeɪʃənz
train_000628,interrogate,AU,ɪnteɹəɡæɪt,RP,ɪntɛɹəɡeɪt
train_000629,bento,RP,bɛntəʊ,GA,bɛntoʊ
train_000630,sliver,RP,slɪvə,NZ,sləvə
train_000631,other,AU,ɐðə,GA,ʌðɚ
train_000632,economics,AU,ikənɔmɪks,GA,ɛkənɑmɪks
train_000633,derive,RP,dɪɹaɪv,AU,dɪɹɑev
train_000634,glossary,AU,ɡlɔsəɹi,RP,ɡlɒsəɹi
train_000635,geological,AU,d͡ʒiəlɔd͡ʒəkəl,RP,d͡ʒiəlɒd͡ʒɪkəl
train_000636,asymmetric,AU,æɪsəmetɹɪk,NZ,æɪsəmetɹək
train_000637,adjusted,AU,əd͡ʒɐstɪd,RP,əd͡ʒʌstɪd
train_000638,dote,RP,dəʊt,GA,doʊt
train_000639,azotemia,GA,æzoʊtimiə,RP,æzəʊtimɪə
train_000640,roller,GA,ɹoʊlɚ,RP,ɹəʊlə
train_000641,externality,RP,ɛkstənælɪti,GA,ɛkstɚnælɪti
train_000642,legislation,NZ,led͡ʒəslæɪʃən,AU,led͡ʒɪslæɪʃən
train_000643,haired,NZ,heəd,AU,hed
train_000644,kafir,GA,kæfɚ,RP,kæfə
train_000645,breast,AU,bɹest,RP,bɹɛst
train_000646,dissolved,GA,dɪzɑlvd,RP,dɪzɒlvd
train_000647,mesmerism,AU,mezməɹɪzəm,GA,mɛzmɚɪzəm
train_000648,profile,AU,pɹəʉfɑel,RP,pɹəʊfaɪl
train_000649,severity,RP,sɪvɛɹɪti,GA,səvɛɹəti
train_000650,subordination,NZ,səbodənæɪʃn̩,AU,səbodɪnæɪʃn̩
train_000651,epistemic,GA,ɛpəstimɪk,RP,ɛpɪstimɪk
train_000652,informative,GA,ɪnfoɹmətɪv,AU,ɪnfomətɪv
train_000653,garage,NZ,ɡæɹɑdʒ,RP,ɡæɹɪdʒ
train_000654,minus,AU,mɑenəs,NZ,maɪnəs
train_000655,cooperation,RP,kəʊɒpəɹeɪʃən,NZ,kɐʉɒpəɹæɪʃən
train_000656,assessor,GA,əsɛsɚ,AU,əsesə
train_000657,revere,NZ,ɹəviəɹ,AU,ɹəvɪəɹ
train_000658,jobber,GA,d͡ʒɑbɚ,RP,d͡ʒɒbəɹ
train_000659,ceramic,NZ,səɹɛmək,RP,sɪɹæmɪk
train_000660,cannabidiol,GA,kænəbɪdaɪɔl,RP,kanəbɪdʌɪɒl
train_000661,polypus,GA,pɑlɪpəs,RP,pɒlɪpəs
train_000662,chair,NZ,t͡ʃeə,RP,t͡ʃɛə
train_000663,worshipper,RP,wɜʃɪpə,GA,wɝʃɪpɚ
train_000664,slur,RP,slɜ,GA,slɜɹ
train_000665,orgulous,RP,ɔɡjʊləs,GA,ɔɹɡjələs
train_000666,curriculum,RP,kəɹɪkjʊləm,GA,kəɹɪkjələm
train_000667,controller,RP,kəntɹəʊlə,GA,kəntɹoʊlɚ
train_000668,conjunctiva,RP,kɒndʒʌŋktʌɪvə,GA,kɑnd͡ʒʌŋktaɪvə
train_000669,haustorium,GA,hɔstɔɹiəm,RP,hɔstɔɹiəm
train_000670,groom,AU,ɡɹʉm,GA,ɡɹum
train_000671,cubical,RP,kjubɪkəl,GA,kjubɪkəl
train_000672,rigor,RP,ɹɪɡə,AU,ɹɪɡə
train_000673,taser,RP,teɪzəɹ,GA,teɪzɚ
train_000674,necessary,GA,nɛsəsɛɹi,RP,nɛsəsɹi
train_000675,trite,GA,tɹaɪt,NZ,tɹaɪt
train_000676,furlough,RP,fɜləʊ,GA,fɝloʊ
train_000677,pumper,GA,pʌmpɚ,RP,pʌmpə
train_000678,fir,RP,fɜ,NZ,fø
train_000679,buckminsterfullerene,RP,bʌkmɪnstəfʊləɹin,GA,bʌkmɪnstəɹfʊləɹin
train_000680,fishermen,GA,fɪʃɚmən,RP,fɪʃəmən
train_000681,lonely,RP,ləʊnli,GA,loʊnli
train_000682,emolument,RP,ɪmɒljʊmənt,GA,əmɑljəmənt
train_000683,septuagenarian,GA,sɛptəd͡ʒɪnɛɹiən,RP,sɛptjʊəd͡ʒɪnɛəɹɪən
train_000684,unintentional,AU,ɐnɪntenʃənəl,GA,ʌnɪntɛntʃənəl
train_000685,sugarcoat,RP,ʃʊɡəkəʊt,GA,ʃʊɡɚkoʊt
train_000686,choleric,RP,kɒləɹɪk,NZ,kɔlɘɹɘk
train_000687,buttery,GA,bʌtəɹi,RP,bʌtəɹi
train_000688,relentlessly,AU,ɹɪlentləsli,GA,ɹəlɛntləsli
train_000689,recover,AU,ɹɪkɐvə,RP,ɹɪkʌvə
train_000690,chronotropic,RP,kɹɒnətɹɒpɪk,GA,kɹɑnətɹɑpɪk
train_000691,jock,RP,d͡ʒɒk,GA,d͡ʒɑk
train_000692,teenager,RP,tineɪ̯d͡ʒə,GA,tineɪdʒɚ
train_000693,prank,AU,pɹæŋk,NZ,pɹɛŋk
train_000694,world,RP,wɜld,GA,wɝld
train_000695,swimmer,GA,swɪmɚ,NZ,swɘmɘ
train_000696,posterior,GA,poʊstɪɹiɚ,AU,pɔstɪəɹiə
train_000697,hobgoblin,GA,hɑbɡɑblɪn,RP,hɒbɡɒblɪn
train_000698,molecular,RP,məlɛkjʊlə,GA,məlɛkjələɹ
train_000699,secateurs,RP,sɛkətɜz,NZ,sekɘtɵz
train_000700,scammer,RP,skæmə,AU,skæmə
train_000701,hurled,RP,hɜld,GA,hɜɹld
train_000702,jargon,GA,d͡ʒɑɹɡən,AU,dʒɐɡən
train_000703,contamination,AU,kəntæmɪnæɪʃən,RP,kəntæmɪneɪʃən
train_000704,folio,RP,fəʊlɪəʊ,NZ,fɐʉliɐʉ
train_000705,monitor,NZ,mɒnətə,AU,mɔnɪtə
train_000706,biathlon,RP,baɪæθlən,GA,baɪæθlɑn
train_000707,moult,GA,moʊlt,RP,məʊlt
train_000708,flue,AU,flʉ,GA,flu
train_000709,spurred,NZ,spød,RP,spɜd
train_000710,garage,RP,ɡæɹɪdʒ,NZ,ɡæɹɑdʒ
train_000711,regale,NZ,ɹəɡæɪl,GA,ɹɪɡeɪl
train_000712,solidarity,GA,sɑlədæɹəti,AU,sɔlədæɹəti
train_000713,quantify,GA,kwɑntɪfaɪ,AU,kwɔntɪfɑe
train_000714,interrogate,AU,ɪnteɹəɡæɪt,NZ,ənteɹəɡæɪt
train_000715,cartouche,GA,kɑɹtuʃ,RP,kɑtuʃ
train_000716,realizable,GA,ɹiəlaɪzəbl̩,RP,ɹɪəlaɪzəbl̩
train_000717,cucumber,GA,kjukʌmbɚ,RP,kjukʌmbə
train_000718,lonely,RP,ləʊnli,AU,ləʉnli
train_000719,bedizen,GA,bɪdaɪzən,RP,bɪdaɪzən
train_000720,aventurine,GA,əvɛnt͡ʃəɹɪn,RP,əvɛnt͡ʃəɹɪn
train_000721,mandibula,RP,mandɪbjʊlə,GA,mændɪbjələ
train_000722,wondered,RP,wʌndəd,GA,wʌndɚd
train_000723,length,AU,leŋkθ,RP,lɛŋkθ
train_000724,administrator,GA,ədmɪnɪstɹeɪtɚ,RP,ədmɪnɪstɹeɪtə
train_000725,first,RP,fɜst,NZ,føst
train_000726,shunt,RP,ʃʌnt,GA,ʃʌnt
train_000727,commendation,GA,kɑməndeɪʃən,AU,kɔməndæɪʃən
train_000728,warn,RP,wɔn,GA,woɹn
train_000729,civilization,GA,sɪvəlaɪzeɪʃən,RP,sɪvɪlaɪzeɪʃən
train_000730,panda,AU,pændə,GA,pændə
train_000731,wares,AU,wez,NZ,weəz
train_000732,farewell,GA,fɛɹwɛl,NZ,feəwel
train_000733,consultation,NZ,kɒnsəltæɪʃən,RP,kɒnsəlteɪʃən
train_000734,plank,RP,plæŋk,AU,plæŋk
train_000735,heather,RP,hɛðə,AU,heðə
train_000736,production,RP,pɹədʌkʃn̩,GA,pɹədʌkʃən
train_000737,suitability,AU,sʉtəbɪləti,RP,sjutəbɪlɪti
train_000738,westerner,RP,wɛstənə,GA,wɛstɚnɚ
train_000739,vide,GA,vidi,RP,vaɪd
train_000740,communication,RP,kəmjunɪkeɪʃən,GA,kəmjunɪkeɪʃən
train_000741,scourer,GA,skaʊɹəɹ,RP,skaʊɹə
train_000742,pigment,RP,pɪɡmənt,NZ,pəɡmənt
train_000743,cosset,AU,kɔsɪt,RP,kɒsɪt
train_000744,rope,AU,ɹəʉp,GA,ɹoʊp
train_000745,surrey,GA,sʌɹi,RP,sʌɹi
train_000746,crumb,RP,kɹʌm,AU,kɹɐm
train_000747,maple,GA,meɪpəl,RP,meɪpl̩
train_000748,oversees,RP,əʊvəsiz,GA,oʊvɚsiz
train_000749,quinone,RP,kwɪnəʊn,AU,kwɪnəʉn
train_000750,fares,AU,fez,NZ,feəz
train_000751,acquired,GA,əkwaɪɹd,RP,əkwaɪəd
train_000752,paternal,AU,pətɜnəl,GA,pətɜɹnəl
train_000753,damsel,AU,dæmzəl,GA,dæmzəl
train_000754,abear,NZ,əbeə,AU,əbe
train_000755,pew,AU,pjʉ,RP,pju
train_000756,marginal,RP,mɑd͡ʒɪnəl,GA,mɑɹd͡ʒɪnəl
train_000757,erysipelas,GA,ɛɹəsɪpələs,RP,ɛɹɪsɪpɪləs
train_000758,quarantine,RP,kwɒɹəntin,GA,kwɔɹəntin
train_000759,crisp,RP,kɹɪsp,NZ,kɹəsp
train_000760,flower,GA,flaʊ̯ɚ,AU,flæʊ̯ə
train_000761,bisexual,RP,baɪsɛkʃʊəl,GA,baɪsɛkʃəwəl
train_000762,swan,GA,swɑn,RP,swɒn
train_000763,barista,RP,bəɹistə,GA,bəɹistə
train_000764,mere,RP,mɪə̯,NZ,miə
train_000765,folds,GA,foʊldz,RP,fəʊldz
train_000766,carbuncle,RP,kɑbʌŋkl̩,GA,kɑɹbʌŋkl̩
train_000767,rhotacism,GA,ɹoʊtəsɪzəm,RP,ɹəʊtəsɪzəm
train_000768,decor,RP,deɪkɔ,NZ,dæeko
train_000769,animal,NZ,ɛnəməl,GA,ænəməl
train_000770,withdrawn,RP,wɪðdɹɔn,GA,wɪðdɹɔn
train_000771,checker,GA,t͡ʃɛkɚ,RP,tʃɛkə
train_000772,employer,NZ,əmploɪə,RP,ɪmplɔɪə
train_000773,pattern,RP,pæ̞tən,GA,pætɚn
train_000774,rear,GA,ɹɪɚ,RP,ɹɪə
train_000775,apologize,AU,əpɔləd͡ʒɑez,RP,əpɒləd͡ʒaɪz
train_000776,philander,RP,fɪlændə,GA,fɪlændəɹ
train_000777,erosion,RP,ɪɹəʊʒən,NZ,əɹɐʉʒən
train_000778,tare,GA,tɛəɹ,RP,tɛə
train_000779,cooperate,AU,kəʉɔpəɹæɪt,NZ,kɐʉɒpəɹæɪt
train_000780,quandary,AU,kwɔndəɹi,RP,kwɒndəɹi
train_000781,kooky,AU,kʉki,GA,kuki
train_000782,pollination,GA,pɑləneɪʃən,AU,pɔlənæɪʃən
train_000783,erroneous,RP,ɪɹəʊniəs,AU,əɹəʉniəs
train_000784,nocent,GA,noʊsənt,RP,nəʊsənt
train_000785,expenditure,AU,ɪkspendɪt͡ʃə,GA,ɛkspɛndɪt͡ʃɚ
train_000786,reality,GA,ɹiæləti,RP,ɹiælɪti
train_000787,sinister,NZ,sənəstə,RP,sɪnɪstə
train_000788,reduced,RP,ɹɪdjust,AU,ɹɪdjʉst
train_000789,smolder,RP,sməʊldəɹ,GA,smoʊldɚ
train_000790,reminder,GA,ɹɪmaɪndəɹ,RP,ɹɪmaɪndəɹ
train_000791,chariot,RP,t͡ʃæɹiət,GA,t͡ʃæɹiət
train_000792,kiln,GA,kɪln,RP,kɪln
train_000793,garish,GA,ɡɛəɹɪʃ,RP,ɡɛəɹɪʃ
train_000794,thoroughness,RP,θʌɹənəs,GA,θʌɹoʊnəs
train_000795,abbot,RP,æbət,NZ,ɛbət
